pais_nombre;pais_area_total_km2;pais_pob_total;L1_tipo;L1_nombre;L1_area_km2;L1_pct_area_pais;L1_rank_area_pais;L1_rank_area_superior;L1_pob;L1_pct_pob_pais;L1_rank_pob_pais;L1_rank_pob_superior;L1_num_subdivisiones_hijas;L1_capitales_nombres;L1_capitales_pob;L1_capitales_pct_pob_sub;L1_ciudad_mas_poblada_nombre;L1_ciudad_mas_poblada_pob;L1_ciudad_mas_poblada_pct_pob_sub;L1_escanhos;L2_tipo;L2_nombre;L2_area_km2;L2_pct_area_pais;L2_pct_area_superior;L2_rank_area_pais;L2_rank_area_superior;L2_pob;L2_pct_pob_pais;L2_pct_pob_superior;L2_rank_pob_pais;L2_rank_pob_superior;L2_num_subdivisiones_hijas;L2_capitales_nombres;L2_capitales_pob;L2_capitales_pct_pob_sub;L2_ciudad_mas_poblada_nombre;L2_ciudad_mas_poblada_pob;L2_ciudad_mas_poblada_pct_pob_sub;L2_escanhos;L3_tipo;L3_nombre;L3_area_km2;L3_pct_area_pais;L3_pct_area_superior;L3_rank_area_pais;L3_rank_area_superior;L3_pob;L3_pct_pob_pais;L3_pct_pob_superior;L3_rank_pob_pais;L3_rank_pob_superior;L3_num_subdivisiones_hijas;L3_capitales_nombres;L3_capitales_pob;L3_capitales_pct_pob_sub;L3_ciudad_mas_poblada_nombre;L3_ciudad_mas_poblada_pob;L3_ciudad_mas_poblada_pct_pob_sub;L3_escanhos
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Coímbra;7679.50;0.13;1.30;110;38;1195762;0.80;2.10;41;15;38;Coimbra;146899;12.28;Coimbra;146899;12.28;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Córdoba;13771.00;0.24;2.32;59;14;774313;0.52;1.36;69;23;77;Córdoba;324902;41.96;Córdoba;324902;41.96;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ciudad Real;19581.95;0.34;3.30;39;3;492675;0.33;0.86;92;36;101;Ciudad Real;75674;15.36;Ciudad Real;75674;15.36;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cuenca;17141.00;0.30;2.89;45;5;199025;0.13;0.35;136;52;238;Cuenca;53643;26.95;Cuenca;53643;26.95;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Évora;12638.10;0.22;2.13;67;17;241873;0.16;0.42;128;49;28;Évora;53908;22.29;Évora;53908;22.29;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Faro;4996.10;0.09;0.84;144;54;492747;0.33;0.86;90;35;16;Faro;70347;14.28;Loulé;75764;15.38;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gerona;5782.66;0.10;0.98;137;50;819348;0.55;1.44;65;22;219;Girona;106476;13.00;Girona;106476;13.00;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Granada;12647.00;0.22;2.13;66;16;939741;0.63;1.65;55;20;174;Granada;233532;24.85;Granada;233532;24.85;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Guadalajara;12212.00;0.21;2.06;69;19;280225;0.19;0.49;125;48;288;Guadalajara;90878;32.43;Guadalajara;90878;32.43;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Huelva;10128.00;0.18;1.71;87;28;535734;0.36;0.94;88;33;80;Huelva;143526;26.79;Huelva;143526;26.79;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Huesca;15636.00;0.27;2.64;47;6;228519;0.15;0.40;132;50;202;Huesca;54664;23.92;Huesca;54664;23.92;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jaén;13496.00;0.24;2.28;63;15;619055;0.41;1.08;80;28;97;Jaén;111945;18.08;Jaén;111945;18.08;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;La Coruña;7950.00;0.14;1.34;108;37;1128449;0.76;1.98;43;16;93;A Coruña;249255;22.09;A Coruña;249255;22.09;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;León;15581.00;0.27;2.63;49;8;447802;0.30;0.78;99;39;211;León;122866;27.44;León;122866;27.44;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lérida;12172.00;0.21;2.05;71;20;451707;0.30;0.79;98;38;231;Lleida;144878;32.07;Lleida;144878;32.07;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lisboa;5274.80;0.09;0.89;141;52;3310213;2.22;5.80;4;3;30;Lisboa;575739;17.39;Lisboa;575739;17.39;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Logroño;5045.00;0.09;0.85;142;53;324184;0.22;0.57;120;46;174;Logroño;150845;46.53;Logroño;150845;46.53;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lugo;9856.00;0.17;1.66;89;29;325048;0.22;0.57;119;45;67;Lugo;99365;30.57;Lugo;99365;30.57;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Madrid;1738.93;0.03;0.29;151;58;5202608;3.48;9.12;1;1;24;Madrid;3422416;65.78;Madrid;3422416;65.78;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Málaga;7308.00;0.13;1.23;118;41;1774701;1.19;3.11;27;11;103;Málaga;592346;33.38;Málaga;592346;33.38;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Móstoles;6289.07;0.11;1.06;133;48;1806660;1.21;3.17;25;10;155;Móstoles;213268;11.80;Móstoles;213268;11.80;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Murcia;11313.00;0.20;1.91;75;22;1568492;1.05;2.75;32;12;45;Murcia;471982;30.09;Murcia;471982;30.09;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Oporto;8299.40;0.15;1.40;100;32;3198883;2.14;5.60;5;4;48;Porto;252687;7.90;Vila Nova de Gaia;312984;9.78;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Orense;7273.00;0.13;1.23;119;42;304467;0.20;0.53;122;47;92;Ourense;104725;34.40;Ourense;104725;34.40;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Oviedo;10604.00;0.19;1.79;79;23;1009599;0.68;1.77;48;17;78;Oviedo;220027;21.79;Gijón;270219;26.76;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Palencia;8024.36;0.14;1.35;107;36;157916;0.11;0.28;144;56;189;Palencia;76578;48.49;Palencia;76578;48.49;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pamplona;10362.45;0.18;1.75;83;26;678305;0.45;1.19;73;26;271;Pamplona;208243;30.70;Pamplona;208243;30.70;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Perpiñán;4592.85;0.08;0.78;146;56;579626;0.39;1.02;85;32;234;Perpignan;120996;20.87;Perpignan;120996;20.87;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pontevedra;4495.00;0.08;0.76;147;57;947869;0.63;1.66;54;19;61;Pontevedra;83106;8.77;Vigo;295523;31.18;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Salamanca;12350.00;0.22;2.08;68;18;327552;0.22;0.57;118;44;362;Salamanca;144458;44.10;Salamanca;144458;44.10;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Santander;5301.35;0.09;0.89;139;51;590600;0.40;1.03;83;30;101;Santander;173635;29.40;Santander;173635;29.40;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Santarén;7399.70;0.13;1.25;117;40;588040;0.39;1.03;84;31;23;Santarém;61664;10.49;Vila Franca de Xira;140711;23.93;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Segovia;6923.00;0.12;1.17;125;45;156620;0.10;0.27;145;57;209;Segovia;51388;32.81;Segovia;51388;32.81;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sevilla;14036.00;0.25;2.37;55;11;1968624;1.32;3.45;21;9;106;Sevilla;686741;34.88;Sevilla;686741;34.88;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Soria;10306.00;0.18;1.74;85;27;90073;0.06;0.16;152;59;183;Soria;40654;45.13;Soria;40654;45.13;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tarragona;6303.00;0.11;1.06;132;47;861744;0.58;1.51;62;21;184;Tarragona;141018;16.36;Tarragona;141018;16.36;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Terrasa;7207.82;0.13;1.22;121;44;2479652;1.66;4.34;13;6;276;Terrassa;228294;9.21;Terrassa;228294;9.21;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Teruel;15180.22;0.27;2.56;50;9;137481;0.09;0.24;148;58;243;Teruel;36465;26.52;Teruel;36465;26.52;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Toledo;15601.05;0.27;2.63;48;7;743438;0.50;1.30;71;25;205;Toledo;86281;11.61;Toledo;86281;11.61;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Valladolid;8072.71;0.14;1.36;104;34;524905;0.35;0.92;89;34;223;Valladolid;299816;57.12;Valladolid;299816;57.12;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Valencia;10435.78;0.18;1.76;82;25;2708636;1.81;4.75;10;5;259;València;824340;30.43;València;824340;30.43;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Viseo;9536.00;0.17;1.61;94;30;456695;0.31;0.80;95;37;33;Viseu;103502;22.66;Viseu;103502;22.66;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Vitoria;7235.00;0.13;1.22;120;43;2227684;1.49;3.90;17;7;252;Vitoria-Gasteiz;257407;11.55;Bilbao;347342;15.59;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Villa Real;11987.00;0.21;2.02;72;21;354896;0.24;0.62;116;43;31;Vila Real;50043;14.10;Vila Real;50043;14.10;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zamora;10598.29;0.19;1.79;80;24;166464;0.11;0.29;141;54;250;Zamora;59553;35.78;Zamora;59553;35.78;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zaragoza;17302.55;0.30;2.92;44;4;987791;0.66;1.73;50;18;294;Zaragoza;691037;69.96;Zaragoza;691037;69.96;2
;;;;;;;;;;;;;;;;;;;;;Prefectura;Macaronesia;14603.20;0.26;2.41;5;2;3231249;2.16;5.36;5;2;4;;;;;;;7;Provincia Insular;Azores;2322.20;0.04;15.90;150;3;241718;0.16;7.48;129;4;19;Ponta Delgada;69038;28.56;Ponta Delgada;69038;28.56;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Canarias;7447.00;0.13;51.00;113;1;2238754;1.50;69.28;16;1;88;Santa Cruz de Tenerife;210486;9.40;Las Palmas de Gran Canaria;383516;17.13;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Cabo Verde;4033.00;0.07;27.62;148;2;491337;0.33;15.21;93;2;31;Praia;145378;29.59;Santiago;273988;55.76;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Madeira;801.00;0.01;5.49;153;4;259440;0.17;8.03;127;3;11;Funchal;108129;41.68;Funchal;108129;41.68;1
