pais_nombre;pais_area_total_km2;pais_pob_total;L1_tipo;L1_nombre;L1_area_km2;L1_pct_area_pais;L1_rank_area_pais;L1_rank_area_superior;L1_pob;L1_pct_pob_pais;L1_rank_pob_pais;L1_rank_pob_superior;L1_num_subdivisiones_hijas;L1_capitales_nombres;L1_capitales_pob;L1_capitales_pct_pob_sub;L1_ciudad_mas_poblada_nombre;L1_ciudad_mas_poblada_pob;L1_ciudad_mas_poblada_pct_pob_sub;L1_escanhos;L2_tipo;L2_nombre;L2_area_km2;L2_pct_area_pais;L2_pct_area_superior;L2_rank_area_pais;L2_rank_area_superior;L2_pob;L2_pct_pob_pais;L2_pct_pob_superior;L2_rank_pob_pais;L2_rank_pob_superior;L2_num_subdivisiones_hijas;L2_capitales_nombres;L2_capitales_pob;L2_capitales_pct_pob_sub;L2_ciudad_mas_poblada_nombre;L2_ciudad_mas_poblada_pob;L2_ciudad_mas_poblada_pct_pob_sub;L2_escanhos;L3_tipo;L3_nombre;L3_area_km2;L3_pct_area_pais;L3_pct_area_superior;L3_rank_area_pais;L3_rank_area_superior;L3_pob;L3_pct_pob_pais;L3_pct_pob_superior;L3_rank_pob_pais;L3_rank_pob_superior;L3_num_subdivisiones_hijas;L3_capitales_nombres;L3_capitales_pob;L3_capitales_pct_pob_sub;L3_ciudad_mas_poblada_nombre;L3_ciudad_mas_poblada_pob;L3_ciudad_mas_poblada_pct_pob_sub;L3_escanhos
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tinduf;159000.00;2.11;3.82;15;12;49149;0.03;0.51;198;26;2;Tindouf;45966;93.52;Tindouf;45966;93.52;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tiyikya;98186.00;1.30;2.36;19;14;114760;0.06;1.18;188;22;10;Tidjikdja;19386;16.89;Nbeika;30545;26.62;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tombuctú;374267.00;4.96;8.98;4;3;238361;0.13;2.45;162;17;15;Tombouctou;54629;22.92;Tombouctou;54629;22.92;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Uargla;211980.00;2.81;5.09;10;8;558558;0.30;5.75;107;5;21;Ouargla;133024;23.82;Ouargla;133024;23.82;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zuérat;257784.00;3.41;6.19;8;6;79129;0.04;0.81;193;23;3;Zouerate;62380;78.83;Zouerate;62380;78.83;1
;;;Región cultural;Latinos;766204.44;10.14;3;3;88619225;48.00;2;2;3;Roma;3513;0.00;Roma;3513;0.00;471;Prefectura;España;592510.34;7.84;77.33;3;1;57073965;30.91;64.40;1;1;59;Madrid;3422416;6.00;Madrid;3422416;6.00;310;Provincia;Albacete;14926.00;0.20;2.52;63;10;389070;0.21;0.68;133;40;87;Albacete;174073;44.74;Albacete;174073;44.74;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Alicante;5817.00;0.08;0.98;168;49;1993289;1.08;3.49;25;8;141;Alicant;358608;17.99;Alicant;358608;17.99;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Almería;8775.00;0.12;1.48;115;31;760964;0.41;1.33;87;24;103;Almería;201946;26.54;Almería;201946;26.54;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ávila;8050.00;0.11;1.36;126;35;160463;0.09;0.28;180;55;248;Ávila;59119;36.84;Ávila;59119;36.84;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Badajoz;21766.00;0.29;3.67;46;1;666029;0.36;1.17;93;27;165;Badajoz;151146;22.69;Badajoz;151146;22.69;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Baleares;4992.00;0.07;0.84;182;55;1231768;0.67;2.16;47;14;67;Palma;438234;35.58;Palma;438234;35.58;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Barcelona;634.69;0.01;0.11;197;59;3398219;1.84;5.95;5;2;36;Barcelona;1686208;49.62;Barcelona;1686208;49.62;16
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Beja;13850.70;0.18;2.34;70;13;217898;0.12;0.38;165;51;18;Beja;33954;15.58;Beja;33954;15.58;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Burgos;14020.41;0.19;2.37;68;12;357588;0.19;0.63;141;42;371;Burgos;176551;49.37;Burgos;176551;49.37;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cáceres;19868.00;0.26;3.35;49;2;388652;0.21;0.68;135;41;223;Cáceres;96448;24.82;Cáceres;96448;24.82;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cádiz;8091.00;0.11;1.37;123;33;1296926;0.70;2.27;44;13;46;Cádiz;111180;8.57;Jerez de la Frontera;214844;16.57;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Castellón;6632.00;0.09;1.12;158;46;615188;0.33;1.08;101;29;135;Castelló de la Plana;179861;29.24;Castelló de la Plana;179861;29.24;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Castelo Branco;7423.90;0.10;1.25;138;39;191470;0.10;0.34;174;53;13;Castelo Branco;53342;27.86;Castelo Branco;53342;27.86;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Coímbra;7679.50;0.10;1.30;133;38;1195762;0.65;2.10;48;15;38;Coimbra;146899;12.28;Coimbra;146899;12.28;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Córdoba;13771.00;0.18;2.32;71;14;774313;0.42;1.36;86;23;77;Córdoba;324902;41.96;Córdoba;324902;41.96;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ciudad Real;19581.95;0.26;3.30;50;3;492675;0.27;0.86;115;36;101;Ciudad Real;75674;15.36;Ciudad Real;75674;15.36;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cuenca;17141.00;0.23;2.89;56;5;199025;0.11;0.35;171;52;238;Cuenca;53643;26.95;Cuenca;53643;26.95;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Évora;12638.10;0.17;2.13;80;17;241873;0.13;0.42;160;49;28;Évora;53908;22.29;Évora;53908;22.29;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Faro;4996.10;0.07;0.84;181;54;492747;0.27;0.86;113;35;16;Faro;70347;14.28;Loulé;75764;15.38;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gerona;5782.66;0.08;0.98;170;50;819348;0.44;1.44;78;22;219;Girona;106476;13.00;Girona;106476;13.00;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Granada;12647.00;0.17;2.13;79;16;939741;0.51;1.65;66;20;174;Granada;233532;24.85;Granada;233532;24.85;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Guadalajara;12212.00;0.16;2.06;82;19;280225;0.15;0.49;156;48;288;Guadalajara;90878;32.43;Guadalajara;90878;32.43;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Huelva;10128.00;0.13;1.71;103;28;535734;0.29;0.94;109;33;80;Huelva;143526;26.79;Huelva;143526;26.79;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Huesca;15636.00;0.21;2.64;59;6;228519;0.12;0.40;164;50;202;Huesca;54664;23.92;Huesca;54664;23.92;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jaén;13496.00;0.18;2.28;76;15;619055;0.34;1.08;100;28;97;Jaén;111945;18.08;Jaén;111945;18.08;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;La Coruña;7950.00;0.11;1.34;128;37;1128449;0.61;1.98;50;16;93;A Coruña;249255;22.09;A Coruña;249255;22.09;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;León;15581.00;0.21;2.63;61;8;447802;0.24;0.78;124;39;211;León;122866;27.44;León;122866;27.44;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lérida;12172.00;0.16;2.05;84;20;451707;0.24;0.79;123;38;231;Lleida;144878;32.07;Lleida;144878;32.07;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lisboa;5274.80;0.07;0.89;177;52;3310213;1.79;5.80;6;3;30;Lisboa;575739;17.39;Lisboa;575739;17.39;15
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Logroño;5045.00;0.07;0.85;179;53;324184;0.18;0.57;148;46;174;Logroño;150845;46.53;Logroño;150845;46.53;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lugo;9856.00;0.13;1.66;106;29;325048;0.18;0.57;147;45;67;Lugo;99365;30.57;Lugo;99365;30.57;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Madrid;1738.93;0.02;0.29;193;58;5202608;2.82;9.12;1;1;24;Madrid;3422416;65.78;Madrid;3422416;65.78;24
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Málaga;7308.00;0.10;1.23;142;41;1774701;0.96;3.11;32;11;103;Málaga;592346;33.38;Málaga;592346;33.38;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Móstoles;6289.07;0.08;1.06;163;48;1806660;0.98;3.17;30;10;155;Móstoles;213268;11.80;Móstoles;213268;11.80;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Murcia;11313.00;0.15;1.91;90;22;1568492;0.85;2.75;39;12;45;Murcia;471982;30.09;Murcia;471982;30.09;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Oporto;8299.40;0.11;1.40;120;32;3198883;1.73;5.60;7;4;48;Porto;252687;7.90;Vila Nova de Gaia;312984;9.78;15
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Orense;7273.00;0.10;1.23;143;42;304467;0.16;0.53;150;47;92;Ourense;104725;34.40;Ourense;104725;34.40;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Oviedo;10604.00;0.14;1.79;95;23;1009599;0.55;1.77;56;17;78;Oviedo;220027;21.79;Gijón;270219;26.76;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Palencia;8024.36;0.11;1.35;127;36;157916;0.09;0.28;181;56;189;Palencia;76578;48.49;Palencia;76578;48.49;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pamplona;10362.45;0.14;1.75;99;26;678305;0.37;1.19;91;26;271;Pamplona;208243;30.70;Pamplona;208243;30.70;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Perpiñán;4592.85;0.06;0.78;185;56;579626;0.31;1.02;106;32;234;Perpignan;120996;20.87;Perpignan;120996;20.87;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pontevedra;4495.00;0.06;0.76;186;57;947869;0.51;1.66;65;19;61;Pontevedra;83106;8.77;Vigo;295523;31.18;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Salamanca;12350.00;0.16;2.08;81;18;327552;0.18;0.57;146;44;362;Salamanca;144458;44.10;Salamanca;144458;44.10;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Santander;5301.35;0.07;0.89;175;51;590600;0.32;1.03;103;30;101;Santander;173635;29.40;Santander;173635;29.40;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Santarén;7399.70;0.10;1.25;141;40;588040;0.32;1.03;105;31;23;Santarém;61664;10.49;Vila Franca de Xira;140711;23.93;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Segovia;6923.00;0.09;1.17;152;45;156620;0.08;0.27;182;57;209;Segovia;51388;32.81;Segovia;51388;32.81;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sevilla;14036.00;0.19;2.37;67;11;1968624;1.07;3.45;26;9;106;Sevilla;686741;34.88;Sevilla;686741;34.88;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Soria;10306.00;0.14;1.74;101;27;90073;0.05;0.16;192;59;183;Soria;40654;45.13;Soria;40654;45.13;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tarragona;6303.00;0.08;1.06;162;47;861744;0.47;1.51;73;21;184;Tarragona;141018;16.36;Tarragona;141018;16.36;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Terrasa;7207.82;0.10;1.22;145;44;2479652;1.34;4.34;15;6;276;Terrassa;228294;9.21;Terrassa;228294;9.21;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Teruel;15180.22;0.20;2.56;62;9;137481;0.07;0.24;186;58;243;Teruel;36465;26.52;Teruel;36465;26.52;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Toledo;15601.05;0.21;2.63;60;7;743438;0.40;1.30;89;25;205;Toledo;86281;11.61;Toledo;86281;11.61;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Valladolid;8072.71;0.11;1.36;124;34;524905;0.28;0.92;112;34;223;Valladolid;299816;57.12;Valladolid;299816;57.12;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Valencia;10435.78;0.14;1.76;98;25;2708636;1.47;4.75;12;5;259;València;824340;30.43;València;824340;30.43;13
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Viseo;9536.00;0.13;1.61;111;30;456695;0.25;0.80;120;37;33;Viseu;103502;22.66;Viseu;103502;22.66;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Vitoria;7235.00;0.10;1.22;144;43;2227684;1.21;3.90;20;7;252;Vitoria-Gasteiz;257407;11.55;Bilbao;347342;15.59;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Villa Real;11987.00;0.16;2.02;85;21;354896;0.19;0.62;142;43;31;Vila Real;50043;14.10;Vila Real;50043;14.10;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zamora;10598.29;0.14;1.79;96;24;166464;0.09;0.29;178;54;250;Zamora;59553;35.78;Zamora;59553;35.78;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zaragoza;17302.55;0.23;2.92;55;4;987791;0.54;1.73;60;18;294;Zaragoza;691037;69.96;Zaragoza;691037;69.96;5
;;;;;;;;;;;;;;;;;;;;;Prefectura;Italia;159090.90;2.11;20.76;7;2;28314011;15.34;31.95;4;2;24;Roma;3513;0.01;Roma;3513;0.01;143;Provincia;Ancona;4474.03;0.06;2.81;187;22;811443;0.44;2.87;81;14;97;Ancona;99469;12.26;Ancona;99469;12.26;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Áscoli Piceno;4870.25;0.06;3.06;183;20;669809;0.36;2.37;92;17;128;Ascoli Piceno;45310;6.76;San Benedetto del Tronto;47019;7.02;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Bari;5405.66;0.07;3.40;174;18;1594752;0.86;5.63;38;6;51;Bari;315473;19.78;Bari;315473;19.78;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Benevento;7073.27;0.09;4.45;149;11;998016;0.54;3.52;58;9;265;Benevento;55645;5.58;Benevento;55645;5.58;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Caltanissetta;7792.66;0.10;4.90;130;6;807655;0.44;2.85;82;15;85;Caltanissetta;58045;7.19;Gela;70341;8.71;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Cagliari;7779.33;0.10;4.89;131;7;746355;0.40;2.64;88;16;124;Cagliari;146627;19.65;Cagliari;146627;19.65;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Calabria;6776.34;0.09;4.26;155;13;1001429;0.54;3.54;57;8;227;Reggio di Calabria;168572;16.83;Reggio di Calabria;168572;16.83;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Campobasso;4460.44;0.06;2.80;188;23;287966;0.16;1.02;152;23;136;Campobasso;47519;16.50;Campobasso;47519;16.50;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Catania;7636.76;0.10;4.80;134;9;2335672;1.27;8.25;17;3;97;Catania;297517;12.74;Catania;297517;12.74;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cosenza;8445.27;0.11;5.31;119;5;830718;0.45;2.93;77;12;177;Cosenza;63241;7.61;Corigliano-Rossano;74002;8.91;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Águila;5047.34;0.07;3.17;178;19;286681;0.16;1.01;153;24;108;L'Aquila;70421;24.56;L'Aquila;70421;24.56;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Foggia;7007.33;0.09;4.40;151;12;590304;0.32;2.08;104;18;61;Foggia;145447;24.64;Foggia;145447;24.64;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Latina;5503.10;0.07;3.46;172;16;1029034;0.56;3.63;55;7;124;Latina;127732;12.41;Latina;127732;12.41;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Nápoles;1778.51;0.02;1.12;192;24;3761684;2.04;13.29;4;2;138;Napoli;908082;24.14;Napoli;908082;24.14;17
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Núoro;8628.38;0.11;5.42;116;3;343331;0.19;1.21;144;22;161;Nuoro;33106;9.64;Nuoro;33106;9.64;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Palermo;10718.28;0.14;6.74;94;1;2199487;1.19;7.77;22;4;215;Palermo;625956;28.46;Palermo;625956;28.46;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Perugia;8464.22;0.11;5.32;118;4;851954;0.46;3.01;74;11;92;Perugia;162467;19.07;Perugia;162467;19.07;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pescara;5784.16;0.08;3.64;169;15;981749;0.53;3.47;61;10;197;Pescara;118419;12.06;Pescara;118419;12.06;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Potenza;10073.11;0.13;6.33;104;2;529897;0.29;1.87;111;19;131;Potenza;63839;12.05;Potenza;63839;12.05;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Roma;5407.22;0.07;3.40;173;17;4224338;2.29;14.92;3;1;122;Roma;2746984;65.03;Roma;2746984;65.03;19
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Sácer;7691.75;0.10;4.83;132;8;471653;0.26;1.67;118;20;92;Sassari;120497;25.55;Sassari;120497;25.55;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Salerno;4780.55;0.06;3.00;184;21;813621;0.44;2.87;80;13;147;Salerno;125958;15.48;Salerno;125958;15.48;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tarento;7127.54;0.09;4.48;147;10;1689110;0.91;5.97;35;5;145;Taranto;185909;11.01;Taranto;185909;11.01;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Viterbo;6365.40;0.08;4.00;161;14;457353;0.25;1.62;119;21;133;Viterbo;66365;14.51;Viterbo;66365;14.51;3
;;;;;;;;;;;;;;;;;;;;;Prefectura;Macaronesia;14603.20;0.19;1.91;8;3;3231249;1.75;3.65;7;3;4;;;;;;;18;Provincia Insular;Azores;2322.20;0.03;15.90;191;3;241718;0.13;7.48;161;4;19;Ponta Delgada;69038;28.56;Ponta Delgada;69038;28.56;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Canarias;7447.00;0.10;51.00;137;1;2238754;1.21;69.28;19;1;88;Santa Cruz de Tenerife;210486;9.40;Las Palmas de Gran Canaria;383516;17.13;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Cabo Verde;4033.00;0.05;27.62;189;2;491337;0.27;15.21;116;2;31;Praia;145378;29.59;Santiago;273988;55.76;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Madeira;801.00;0.01;5.49;195;4;259440;0.14;8.03;158;3;11;Funchal;108129;41.68;Funchal;108129;41.68;2
