pais_nombre;pais_area_total_km2;pais_pob_total;L1_tipo;L1_nombre;L1_area_km2;L1_pct_area_pais;L1_rank_area_pais;L1_rank_area_superior;L1_pob;L1_pct_pob_pais;L1_rank_pob_pais;L1_rank_pob_superior;L1_num_subdivisiones_hijas;L1_capitales_nombres;L1_capitales_pob;L1_capitales_pct_pob_sub;L1_ciudad_mas_poblada_nombre;L1_ciudad_mas_poblada_pob;L1_ciudad_mas_poblada_pct_pob_sub;L1_escanhos;L2_tipo;L2_nombre;L2_area_km2;L2_pct_area_pais;L2_pct_area_superior;L2_rank_area_pais;L2_rank_area_superior;L2_pob;L2_pct_pob_pais;L2_pct_pob_superior;L2_rank_pob_pais;L2_rank_pob_superior;L2_num_subdivisiones_hijas;L2_capitales_nombres;L2_capitales_pob;L2_capitales_pct_pob_sub;L2_ciudad_mas_poblada_nombre;L2_ciudad_mas_poblada_pob;L2_ciudad_mas_poblada_pct_pob_sub;L2_escanhos;L3_tipo;L3_nombre;L3_area_km2;L3_pct_area_pais;L3_pct_area_superior;L3_rank_area_pais;L3_rank_area_superior;L3_pob;L3_pct_pob_pais;L3_pct_pob_superior;L3_rank_pob_pais;L3_rank_pob_superior;L3_num_subdivisiones_hijas;L3_capitales_nombres;L3_capitales_pob;L3_capitales_pct_pob_sub;L3_ciudad_mas_poblada_nombre;L3_ciudad_mas_poblada_pob;L3_ciudad_mas_poblada_pct_pob_sub;L3_escanhos
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tinduf;159000.00;2.08;3.82;15;12;49149;0.02;0.51;214;26;2;Tindouf;45966;93.52;Tindouf;45966;93.52;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tiyikya;98186.00;1.28;2.36;19;14;114760;0.05;1.18;204;22;10;Tidjikdja;19386;16.89;Nbeika;30545;26.62;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tombuctú;374267.00;4.89;8.98;4;3;238361;0.11;2.45;178;17;15;Tombouctou;54629;22.92;Tombouctou;54629;22.92;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Uargla;211980.00;2.77;5.09;10;8;558558;0.27;5.75;122;5;21;Ouargla;133024;23.82;Ouargla;133024;23.82;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zuérat;257784.00;3.37;6.19;8;6;79129;0.04;0.81;209;23;3;Zouerate;62380;78.83;Zouerate;62380;78.83;1
;;;Región cultural;Latinos;867953.23;11.34;3;3;112861072;54.04;1;1;3;Roma;3513;0.00;Roma;3513;0.00;531;Prefectura;España;592510.34;7.74;68.27;3;1;57073965;27.33;50.57;1;1;59;Madrid;3422416;6.00;Madrid;3422416;6.00;276;Provincia;Albacete;14926.00;0.19;2.52;63;10;389070;0.19;0.68;149;40;87;Albacete;174073;44.74;Albacete;174073;44.74;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Alicante;5817.00;0.08;0.98;179;49;1993289;0.95;3.49;28;8;141;Alicant;358608;17.99;Alicant;358608;17.99;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Almería;8775.00;0.11;1.48;117;31;760964;0.36;1.33;100;24;103;Almería;201946;26.54;Almería;201946;26.54;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ávila;8050.00;0.11;1.36;129;35;160463;0.08;0.28;196;55;248;Ávila;59119;36.84;Ávila;59119;36.84;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Badajoz;21766.00;0.28;3.67;46;1;666029;0.32;1.17;108;27;165;Badajoz;151146;22.69;Badajoz;151146;22.69;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Baleares;4992.00;0.07;0.84;194;55;1231768;0.59;2.16;55;14;67;Palma;438234;35.58;Palma;438234;35.58;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Barcelona;634.69;0.01;0.11;213;59;3398219;1.63;5.95;6;2;36;Barcelona;1686208;49.62;Barcelona;1686208;49.62;14
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Beja;13850.70;0.18;2.34;70;13;217898;0.10;0.38;181;51;18;Beja;33954;15.58;Beja;33954;15.58;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Burgos;14020.41;0.18;2.37;68;12;357588;0.17;0.63;157;42;371;Burgos;176551;49.37;Burgos;176551;49.37;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cáceres;19868.00;0.26;3.35;49;2;388652;0.19;0.68;151;41;223;Cáceres;96448;24.82;Cáceres;96448;24.82;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cádiz;8091.00;0.11;1.37;126;33;1296926;0.62;2.27;51;13;46;Cádiz;111180;8.57;Jerez de la Frontera;214844;16.57;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Castellón;6632.00;0.09;1.12;163;46;615188;0.29;1.08;116;29;135;Castelló de la Plana;179861;29.24;Castelló de la Plana;179861;29.24;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Castelo Branco;7423.90;0.10;1.25;142;39;191470;0.09;0.34;190;53;13;Castelo Branco;53342;27.86;Castelo Branco;53342;27.86;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Coímbra;7679.50;0.10;1.30;137;38;1195762;0.57;2.10;56;15;38;Coimbra;146899;12.28;Coimbra;146899;12.28;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Córdoba;13771.00;0.18;2.32;71;14;774313;0.37;1.36;99;23;77;Córdoba;324902;41.96;Córdoba;324902;41.96;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ciudad Real;19581.95;0.26;3.30;50;3;492675;0.24;0.86;130;36;101;Ciudad Real;75674;15.36;Ciudad Real;75674;15.36;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cuenca;17141.00;0.22;2.89;56;5;199025;0.10;0.35;187;52;238;Cuenca;53643;26.95;Cuenca;53643;26.95;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Évora;12638.10;0.17;2.13;80;17;241873;0.12;0.42;176;49;28;Évora;53908;22.29;Évora;53908;22.29;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Faro;4996.10;0.07;0.84;193;54;492747;0.24;0.86;128;35;16;Faro;70347;14.28;Loulé;75764;15.38;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gerona;5782.66;0.08;0.98;181;50;819348;0.39;1.44;91;22;219;Girona;106476;13.00;Girona;106476;13.00;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Granada;12647.00;0.17;2.13;79;16;939741;0.45;1.65;79;20;174;Granada;233532;24.85;Granada;233532;24.85;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Guadalajara;12212.00;0.16;2.06;82;19;280225;0.13;0.49;172;48;288;Guadalajara;90878;32.43;Guadalajara;90878;32.43;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Huelva;10128.00;0.13;1.71;104;28;535734;0.26;0.94;124;33;80;Huelva;143526;26.79;Huelva;143526;26.79;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Huesca;15636.00;0.20;2.64;59;6;228519;0.11;0.40;180;50;202;Huesca;54664;23.92;Huesca;54664;23.92;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jaén;13496.00;0.18;2.28;76;15;619055;0.30;1.08;115;28;97;Jaén;111945;18.08;Jaén;111945;18.08;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;La Coruña;7950.00;0.10;1.34;131;37;1128449;0.54;1.98;61;16;93;A Coruña;249255;22.09;A Coruña;249255;22.09;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;León;15581.00;0.20;2.63;61;8;447802;0.21;0.78;140;39;211;León;122866;27.44;León;122866;27.44;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lérida;12172.00;0.16;2.05;84;20;451707;0.22;0.79;139;38;231;Lleida;144878;32.07;Lleida;144878;32.07;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lisboa;5274.80;0.07;0.89;189;52;3310213;1.58;5.80;7;3;30;Lisboa;575739;17.39;Lisboa;575739;17.39;13
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Logroño;5045.00;0.07;0.85;191;53;324184;0.16;0.57;164;46;174;Logroño;150845;46.53;Logroño;150845;46.53;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Lugo;9856.00;0.13;1.66;107;29;325048;0.16;0.57;163;45;67;Lugo;99365;30.57;Lugo;99365;30.57;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Madrid;1738.93;0.02;0.29;209;58;5202608;2.49;9.12;1;1;24;Madrid;3422416;65.78;Madrid;3422416;65.78;21
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Málaga;7308.00;0.10;1.23;146;41;1774701;0.85;3.11;36;11;103;Málaga;592346;33.38;Málaga;592346;33.38;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Móstoles;6289.07;0.08;1.06;171;48;1806660;0.86;3.17;33;10;155;Móstoles;213268;11.80;Móstoles;213268;11.80;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Murcia;11313.00;0.15;1.91;91;22;1568492;0.75;2.75;44;12;45;Murcia;471982;30.09;Murcia;471982;30.09;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Oporto;8299.40;0.11;1.40;123;32;3198883;1.53;5.60;8;4;48;Porto;252687;7.90;Vila Nova de Gaia;312984;9.78;13
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Orense;7273.00;0.10;1.23;147;42;304467;0.15;0.53;166;47;92;Ourense;104725;34.40;Ourense;104725;34.40;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Oviedo;10604.00;0.14;1.79;96;23;1009599;0.48;1.77;69;17;78;Oviedo;220027;21.79;Gijón;270219;26.76;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Palencia;8024.36;0.10;1.35;130;36;157916;0.08;0.28;197;56;189;Palencia;76578;48.49;Palencia;76578;48.49;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pamplona;10362.45;0.14;1.75;100;26;678305;0.32;1.19;106;26;271;Pamplona;208243;30.70;Pamplona;208243;30.70;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Perpiñán;4592.85;0.06;0.78;198;56;579626;0.28;1.02;121;32;234;Perpignan;120996;20.87;Perpignan;120996;20.87;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pontevedra;4495.00;0.06;0.76;199;57;947869;0.45;1.66;78;19;61;Pontevedra;83106;8.77;Vigo;295523;31.18;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Salamanca;12350.00;0.16;2.08;81;18;327552;0.16;0.57;162;44;362;Salamanca;144458;44.10;Salamanca;144458;44.10;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Santander;5301.35;0.07;0.89;187;51;590600;0.28;1.03;118;30;101;Santander;173635;29.40;Santander;173635;29.40;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Santarén;7399.70;0.10;1.25;145;40;588040;0.28;1.03;120;31;23;Santarém;61664;10.49;Vila Franca de Xira;140711;23.93;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Segovia;6923.00;0.09;1.17;157;45;156620;0.07;0.27;198;57;209;Segovia;51388;32.81;Segovia;51388;32.81;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sevilla;14036.00;0.18;2.37;67;11;1968624;0.94;3.45;29;9;106;Sevilla;686741;34.88;Sevilla;686741;34.88;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Soria;10306.00;0.13;1.74;102;27;90073;0.04;0.16;208;59;183;Soria;40654;45.13;Soria;40654;45.13;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tarragona;6303.00;0.08;1.06;170;47;861744;0.41;1.51;86;21;184;Tarragona;141018;16.36;Tarragona;141018;16.36;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Terrasa;7207.82;0.09;1.22;149;44;2479652;1.19;4.34;17;6;276;Terrassa;228294;9.21;Terrassa;228294;9.21;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Teruel;15180.22;0.20;2.56;62;9;137481;0.07;0.24;202;58;243;Teruel;36465;26.52;Teruel;36465;26.52;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Toledo;15601.05;0.20;2.63;60;7;743438;0.36;1.30;103;25;205;Toledo;86281;11.61;Toledo;86281;11.61;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Valladolid;8072.71;0.11;1.36;127;34;524905;0.25;0.92;127;34;223;Valladolid;299816;57.12;Valladolid;299816;57.12;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Valencia;10435.78;0.14;1.76;99;25;2708636;1.30;4.75;14;5;259;València;824340;30.43;València;824340;30.43;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Viseo;9536.00;0.12;1.61;112;30;456695;0.22;0.80;136;37;33;Viseu;103502;22.66;Viseu;103502;22.66;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Vitoria;7235.00;0.09;1.22;148;43;2227684;1.07;3.90;22;7;252;Vitoria-Gasteiz;257407;11.55;Bilbao;347342;15.59;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Villa Real;11987.00;0.16;2.02;85;21;354896;0.17;0.62;158;43;31;Vila Real;50043;14.10;Vila Real;50043;14.10;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zamora;10598.29;0.14;1.79;97;24;166464;0.08;0.29;194;54;250;Zamora;59553;35.78;Zamora;59553;35.78;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Zaragoza;17302.55;0.23;2.92;55;4;987791;0.47;1.73;73;18;294;Zaragoza;691037;69.96;Zaragoza;691037;69.96;5
;;;;;;;;;;;;;;;;;;;;;Prefectura;Italia;260839.69;3.41;30.05;7;2;52555858;25.16;46.57;2;2;40;Roma;3513;0.01;Roma;3513;0.01;239;Provincia;Ancona;4474.03;0.06;1.72;200;35;811443;0.39;1.54;94;27;97;Ancona;99469;12.26;Ancona;99469;12.26;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Áscoli Piceno;4870.25;0.06;1.87;196;33;669809;0.32;1.27;107;32;128;Ascoli Piceno;45310;6.76;San Benedetto del Tronto;47019;7.02;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Bari;5405.66;0.07;2.07;186;30;1594752;0.76;3.03;43;11;51;Bari;315473;19.78;Bari;315473;19.78;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Benevento;7073.27;0.09;2.71;154;16;998016;0.48;1.90;71;22;265;Benevento;55645;5.58;Benevento;55645;5.58;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Bergamo;9233.40;0.12;3.54;113;4;3108132;1.49;5.91;9;4;687;Bergamo;120580;3.88;Bergamo;120580;3.88;13
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Bolonia;6329.63;0.08;2.43;169;22;1360864;0.65;2.59;49;12;76;Bologna;390734;28.71;Bologna;390734;28.71;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Brescia;7126.83;0.09;2.73;152;15;1673450;0.80;3.18;40;10;269;Brescia;199949;11.95;Brescia;199949;11.95;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Caltanissetta;7792.66;0.10;2.99;134;10;807655;0.39;1.54;95;28;85;Caltanissetta;58045;7.19;Gela;70341;8.71;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Cagliari;7779.33;0.10;2.98;135;11;746355;0.36;1.42;101;29;124;Cagliari;146627;19.65;Cagliari;146627;19.65;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Calabria;6776.34;0.09;2.60;160;18;1001429;0.48;1.91;70;21;227;Reggio di Calabria;168572;16.83;Reggio di Calabria;168572;16.83;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Campobasso;4460.44;0.06;1.71;201;36;287966;0.14;0.55;168;39;136;Campobasso;47519;16.50;Campobasso;47519;16.50;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Catania;7636.76;0.10;2.93;138;13;2335672;1.12;4.44;19;5;97;Catania;297517;12.74;Catania;297517;12.74;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cosenza;8445.27;0.11;3.24;121;7;830718;0.40;1.58;90;25;177;Cosenza;63241;7.61;Corigliano-Rossano;74002;8.91;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Águila;5047.34;0.07;1.94;190;31;286681;0.14;0.55;169;40;108;L'Aquila;70421;24.56;L'Aquila;70421;24.56;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Florencia;6547.69;0.09;2.51;166;19;1320938;0.63;2.51;50;13;75;Firenze;362353;27.43;Firenze;362353;27.43;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Foggia;7007.33;0.09;2.69;156;17;590304;0.28;1.12;119;33;61;Foggia;145447;24.64;Foggia;145447;24.64;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Grosseto;8323.98;0.11;3.19;122;8;475154;0.23;0.90;133;35;63;Grosseto;81412;17.13;Grosseto;81412;17.13;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Latina;5503.10;0.07;2.11;184;28;1029034;0.49;1.96;68;20;124;Latina;127732;12.41;Latina;127732;12.41;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Milán;1964.35;0.03;0.75;207;39;4119901;1.97;7.84;4;2;187;Milano;1366155;33.16;Milano;1366155;33.16;17
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Módena;4979.02;0.07;1.91;195;32;1240262;0.59;2.36;54;14;89;Modena;184739;14.90;Modena;184739;14.90;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Nápoles;1778.51;0.02;0.68;208;40;3761684;1.80;7.16;5;3;138;Napoli;908082;24.14;Napoli;908082;24.14;15
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Núoro;8628.38;0.11;3.31;118;5;343331;0.16;0.65;160;38;161;Nuoro;33106;9.64;Nuoro;33106;9.64;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Palermo;10718.28;0.14;4.11;95;2;2199487;1.05;4.19;24;6;215;Palermo;625956;28.46;Palermo;625956;28.46;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Parma;6033.16;0.08;2.31;176;24;742758;0.36;1.41;104;31;90;Parma;198986;26.79;Parma;198986;26.79;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pavia;5538.52;0.07;2.12;183;27;1133998;0.54;2.16;60;17;359;Pavia;71556;6.31;Pavia;71556;6.31;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Perugia;8464.22;0.11;3.24;120;6;851954;0.41;1.62;87;24;92;Perugia;162467;19.07;Perugia;162467;19.07;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pescara;5784.16;0.08;2.22;180;26;981749;0.47;1.87;74;23;197;Pescara;118419;12.06;Pescara;118419;12.06;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Pisa;3658.34;0.05;1.40;204;38;743992;0.36;1.42;102;30;56;Pisa;89450;12.02;Livorno;152916;20.55;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Potenza;10073.11;0.13;3.86;105;3;529897;0.25;1.01;126;34;131;Potenza;63839;12.05;Potenza;63839;12.05;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Prato;4258.46;0.06;1.63;202;37;1118582;0.54;2.13;63;18;77;Prato;198326;17.73;Prato;198326;17.73;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ravena;11477.56;0.15;4.40;87;1;1157870;0.55;2.20;58;16;78;Ravenna;156444;13.51;Ravenna;156444;13.51;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Roma;5407.22;0.07;2.07;185;29;4224338;2.02;8.04;3;1;122;Roma;2746984;65.03;Roma;2746984;65.03;17
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Sácer;7691.75;0.10;2.95;136;12;471653;0.23;0.90;134;36;92;Sassari;120497;25.55;Sassari;120497;25.55;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Salerno;4780.55;0.06;1.83;197;34;813621;0.39;1.55;93;26;147;Salerno;125958;15.48;Salerno;125958;15.48;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tarento;7127.54;0.09;2.73;151;14;1689110;0.81;3.21;39;9;145;Taranto;185909;11.01;Taranto;185909;11.01;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Trieste;7932.48;0.10;3.04;132;9;1194095;0.57;2.27;57;15;215;Trieste;198668;16.64;Trieste;198668;16.64;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Treviso;6089.78;0.08;2.33;174;23;1075123;0.51;2.05;66;19;154;Treviso;85770;7.98;Treviso;85770;7.98;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Venecia;6436.86;0.08;2.47;167;20;1993690;0.95;3.79;27;7;195;Venezia;249466;12.51;Venezia;249466;12.51;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Verona;5818.73;0.08;2.23;178;25;1783038;0.85;3.39;34;8;211;Verona;255133;14.31;Verona;255133;14.31;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Viterbo;6365.40;0.08;2.44;168;21;457353;0.22;0.87;135;37;133;Viterbo;66365;14.51;Viterbo;66365;14.51;3
;;;;;;;;;;;;;;;;;;;;;Prefectura;Macaronesia;14603.20;0.19;1.68;8;3;3231249;1.55;2.86;7;3;4;Las Palmas de Gran Canaria;383516;11.87;Las Palmas de Gran Canaria;383516;11.87;16;Provincia Insular;Azores;2322.20;0.03;15.90;206;3;241718;0.12;7.48;177;4;19;Ponta Delgada;69038;28.56;Ponta Delgada;69038;28.56;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Canarias;7447.00;0.10;51.00;141;1;2238754;1.07;69.28;21;1;88;Santa Cruz de Tenerife;210486;9.40;Las Palmas de Gran Canaria;383516;17.13;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Cabo Verde;4033.00;0.05;27.62;203;2;491337;0.24;15.21;131;2;31;Praia;145378;29.59;Santiago;273988;55.76;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Insular;Madeira;801.00;0.01;5.49;211;4;259440;0.12;8.03;174;3;11;Funchal;108129;41.68;Funchal;108129;41.68;2
